MAP_NAME^File_Name^Table_Name
job_std_tgt_epc_bo_disc_info_int^^
job_std_tgt_epc_bo_int^^
job_std_tgt_epc_bo_prc_info_int^^
job_std_tgt_epc_dvc_disc_prc_int^^ORD9_DISCOUNT_PER_SKU_STG
job_std_tgt_epc_dvc_fin_prc_int^^PC9_SKU_PRICE_INFO_STG
job_std_tgt_epc_dvc_int^^
job_std_tgt_epc_equip_chrcstc_int^^
job_std_tgt_epc_po_bo_hier_int^^
job_std_tgt_epc_po_int^^
job_std_tgt_epc_rel_int^^TBRELATION_STG
job_std_tgt_epc_rule_int^^TBPCRULES_STG
job_std_tgt_epc_rule_msg_int^^MSG_RULE_MESSAGES_STG
job_std_tgt_promo_crit_int^^ORD9_CRITERIA_DEF_STG
job_std_tgt_promo_offr_crit_assoc_int^^PROMO_OFFR_CRIT_ASSOC_STG
job_std_tgt_promo_offr_int^^ORD9_PROMO_DEF_STG
job_std_tgt_ref_domain_int^^
pre_copy_file_to_hdfs_cust_acp_enrollments^^CUST_ACP_ENROLLMENTS_STG
pre_copy_file_to_hdfs_cust_cstm_evnt^^CUST_CSTM_EVNT_STG
pre_hive_2_hive_cust_acp_enrollments^^
pre_hive_2_hive_cust_cstm_evnt^^
raw_iot_account_rating^^ACCT_RATING_REPORT_EXT
raw_iot_acct_overview_report^^acct_overview_report_ext
raw_iot_acct_snapshot^^acct_snapshot_report_ext
raw_iot_acct_usg_charges_report^^acct_usg_charges_report_ext
raw_iot_api_usg_report^^api_usg_report_ext
raw_iot_consumption_summ_report^^consumption_summ_report_ext
raw_iot_data_usg_report^^data_usg_report_ext
raw_iot_dvc_coe_codes^^iot_dvc_coe_codes_ext
raw_iot_imsi_pool_overview_report^^imsi_pool_overview_report_ext
raw_iot_imsi_stat_chng_report^^imsi_stat_chng_report_ext
raw_iot_msisdn_pool_overview_report^^msisdn_pool_overview_report_ext
raw_iot_msisdn_stat_chng_report^^msisdn_stat_chng_report_ext
raw_iot_mthly_rating_report^^mthly_rating_report_ext
raw_iot_ntwk_pp_details_report^^ntwk_pp_details_report_ext
raw_iot_pp_overview_report^^pp_overview_report_ext
raw_iot_rate_plan_snapshot_report^^rate_plan_snapshot_report_ext
raw_iot_rp_zone_snapshot_report^^rp_zone_snapshot_report_ext
raw_iot_sales_trxn_feed^^sales_trxn_feed_ext
raw_iot_sim_card_overview_report^^sim_card_overview_report_ext
raw_iot_sim_stat_chng_report^^sim_stat_chng_report_ext
raw_iot_sim_usg_charges_report^^sim_usg_charges_report_ext
raw_iot_sms_usg_report^^sms_usg_report_ext
raw_iot_srvc_profile_report^^srvc_profile_report_ext
raw_iot_sscr_additions_report^^sscr_additions_report_ext
raw_iot_sscr_delta_report^^sscr_delta_report_ext
raw_iot_sscr_snapshot^^sscr_snapshot_report_ext
raw_iot_sscr_usg_whsl_report^^sscr_usg_whsl_report_ext
raw_iot_sscr_whsl_zero_rev_report^^sscr_whsl_zero_rev_report_ext
raw_iot_subscriber_stat_report^^sscr_stat_report_ext
raw_iot_user_overview_report^^user_overview_report_ext
raw_iot_zone_pp_details_report^^zone_pp_details_report_ext
raw_ru_tboa_reason_codes^^tboa_reason_codes_ext
raw_ru_tboa_reason_codes_impl^^tboa_reason_codes_impl_ext
raw_ru_tborder^^tborder_ext
raw_ru_tborder_action^^tborder_action_ext
